gene_name,cell_type,is_tf,source,category
GPX3,tongue-fibroblast,False,tabula,fibroblast
IGFBP2,tongue-fibroblast,False,tabula,fibroblast
COL1A1,tongue-fibroblast,False,tabula,fibroblast
RPS8,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL21,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS9,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS6,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS7,tongue-vein_endothelial_cell,False,tabula,endothelial
EEF1A1,tongue-vein_endothelial_cell,False,tabula,endothelial
FAU,tongue-vein_endothelial_cell,False,tabula,endothelial
S100A6,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL28,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL29,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL11,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL12,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL15,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS5,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS2,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS3,tongue-vein_endothelial_cell,False,tabula,endothelial
B2M,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL19,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL18,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL41,tongue-vein_endothelial_cell,False,tabula,endothelial
EIF1,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS27,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS29,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS28,tongue-vein_endothelial_cell,False,tabula,endothelial
ND2,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS21,tongue-vein_endothelial_cell,False,tabula,endothelial
ND1,tongue-vein_endothelial_cell,False,tabula,endothelial
ND4,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS23,tongue-vein_endothelial_cell,False,tabula,endothelial
ND3,tongue-vein_endothelial_cell,False,tabula,endothelial
ND5,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS24,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL5,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL6,tongue-vein_endothelial_cell,True,tabula,endothelial
RPL3,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL30,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL32,tongue-vein_endothelial_cell,False,tabula,endothelial
ATP6,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL34,tongue-vein_endothelial_cell,False,tabula,endothelial
ACTG1,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL9,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL8,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS16,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS15,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS18,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS19,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL37,tongue-vein_endothelial_cell,False,tabula,endothelial
COX3,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL36,tongue-vein_endothelial_cell,False,tabula,endothelial
COX2,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL39,tongue-vein_endothelial_cell,False,tabula,endothelial
COX1,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS11,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS14,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS13,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL13A,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS3A,tongue-vein_endothelial_cell,False,tabula,endothelial
PTMA,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL37A,tongue-vein_endothelial_cell,False,tabula,endothelial
CYTB,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS15A,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS27A,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL35A,tongue-vein_endothelial_cell,False,tabula,endothelial
TPT1,tongue-vein_endothelial_cell,False,tabula,endothelial
RPLP2,tongue-vein_endothelial_cell,False,tabula,endothelial
RPLP1,tongue-vein_endothelial_cell,False,tabula,endothelial
ADIRF,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL10A,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS4X,tongue-vein_endothelial_cell,True,tabula,endothelial
TMSB4X,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL18A,tongue-vein_endothelial_cell,False,tabula,endothelial
RACK1,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL7A,tongue-vein_endothelial_cell,False,tabula,endothelial
GSN,tongue-vein_endothelial_cell,False,tabula,endothelial
CD74,tongue-vein_endothelial_cell,False,tabula,endothelial
IFI27,tongue-vein_endothelial_cell,False,tabula,endothelial
VIM,tongue-vein_endothelial_cell,False,tabula,endothelial
SPARCL1,tongue-vein_endothelial_cell,False,tabula,endothelial
ZFP36,tongue-vein_endothelial_cell,False,tabula,endothelial
HLA-E,tongue-vein_endothelial_cell,False,tabula,endothelial
TMSB10,tongue-vein_endothelial_cell,False,tabula,endothelial
JUN,tongue-vein_endothelial_cell,True,tabula,endothelial
NFKBIA,tongue-vein_endothelial_cell,False,tabula,endothelial
SOCS3,tongue-vein_endothelial_cell,False,tabula,endothelial
FOS,tongue-vein_endothelial_cell,True,tabula,endothelial
MGP,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS20,tongue-vein_endothelial_cell,False,tabula,endothelial
HSP90AB1,tongue-vein_endothelial_cell,False,tabula,endothelial
IFITM3,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL26,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL27A,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL35,tongue-vein_endothelial_cell,True,tabula,endothelial
CLU,tongue-vein_endothelial_cell,False,tabula,endothelial
ITM2B,tongue-vein_endothelial_cell,False,tabula,endothelial
ACKR1,tongue-vein_endothelial_cell,False,tabula,endothelial
RPL38,tongue-vein_endothelial_cell,False,tabula,endothelial
TXNIP,tongue-vein_endothelial_cell,False,tabula,endothelial
CAV1,tongue-vein_endothelial_cell,False,tabula,endothelial
VWF,tongue-vein_endothelial_cell,False,tabula,endothelial
SELE,tongue-vein_endothelial_cell,False,tabula,endothelial
RPS8,prostate-endothelial_cell,False,tabula,endothelial
RPL21,prostate-endothelial_cell,False,tabula,endothelial
RPS9,prostate-endothelial_cell,False,tabula,endothelial
RPS6,prostate-endothelial_cell,False,tabula,endothelial
RPS7,prostate-endothelial_cell,False,tabula,endothelial
EEF1A1,prostate-endothelial_cell,False,tabula,endothelial
FAU,prostate-endothelial_cell,False,tabula,endothelial
RPL28,prostate-endothelial_cell,False,tabula,endothelial
RPL29,prostate-endothelial_cell,False,tabula,endothelial
RPL11,prostate-endothelial_cell,False,tabula,endothelial
RPL12,prostate-endothelial_cell,False,tabula,endothelial
RPL15,prostate-endothelial_cell,False,tabula,endothelial
RPS2,prostate-endothelial_cell,False,tabula,endothelial
RPS3,prostate-endothelial_cell,False,tabula,endothelial
B2M,prostate-endothelial_cell,False,tabula,endothelial
RPL19,prostate-endothelial_cell,False,tabula,endothelial
RPL18,prostate-endothelial_cell,False,tabula,endothelial
RPL41,prostate-endothelial_cell,False,tabula,endothelial
EIF1,prostate-endothelial_cell,False,tabula,endothelial
RPS27,prostate-endothelial_cell,False,tabula,endothelial
RPS28,prostate-endothelial_cell,False,tabula,endothelial
NACA,prostate-endothelial_cell,False,tabula,endothelial
ND2,prostate-endothelial_cell,False,tabula,endothelial
RPS21,prostate-endothelial_cell,False,tabula,endothelial
ND1,prostate-endothelial_cell,False,tabula,endothelial
FTL,prostate-endothelial_cell,False,tabula,endothelial
ND4,prostate-endothelial_cell,False,tabula,endothelial
RPS23,prostate-endothelial_cell,False,tabula,endothelial
ND3,prostate-endothelial_cell,False,tabula,endothelial
ND5,prostate-endothelial_cell,False,tabula,endothelial
RPS24,prostate-endothelial_cell,False,tabula,endothelial
RPL5,prostate-endothelial_cell,False,tabula,endothelial
RPL3,prostate-endothelial_cell,False,tabula,endothelial
RPL30,prostate-endothelial_cell,False,tabula,endothelial
RPL32,prostate-endothelial_cell,False,tabula,endothelial
ATP6,prostate-endothelial_cell,False,tabula,endothelial
RPL34,prostate-endothelial_cell,False,tabula,endothelial
RPL9,prostate-endothelial_cell,False,tabula,endothelial
RPL8,prostate-endothelial_cell,False,tabula,endothelial
RPS15,prostate-endothelial_cell,False,tabula,endothelial
RPS18,prostate-endothelial_cell,False,tabula,endothelial
RPS19,prostate-endothelial_cell,False,tabula,endothelial
FTH1,prostate-endothelial_cell,False,tabula,endothelial
RPL37,prostate-endothelial_cell,False,tabula,endothelial
COX3,prostate-endothelial_cell,False,tabula,endothelial
RPL36,prostate-endothelial_cell,False,tabula,endothelial
COX2,prostate-endothelial_cell,False,tabula,endothelial
RPL39,prostate-endothelial_cell,False,tabula,endothelial
COX1,prostate-endothelial_cell,False,tabula,endothelial
RPS11,prostate-endothelial_cell,False,tabula,endothelial
RPS14,prostate-endothelial_cell,False,tabula,endothelial
RPS13,prostate-endothelial_cell,False,tabula,endothelial
RPL13A,prostate-endothelial_cell,False,tabula,endothelial
RPS3A,prostate-endothelial_cell,False,tabula,endothelial
PTMA,prostate-endothelial_cell,False,tabula,endothelial
RPL37A,prostate-endothelial_cell,False,tabula,endothelial
CYTB,prostate-endothelial_cell,False,tabula,endothelial
RPS15A,prostate-endothelial_cell,False,tabula,endothelial
RPS27A,prostate-endothelial_cell,False,tabula,endothelial
H3-3B,prostate-endothelial_cell,False,tabula,endothelial
RPL35A,prostate-endothelial_cell,False,tabula,endothelial
TPT1,prostate-endothelial_cell,False,tabula,endothelial
RPLP2,prostate-endothelial_cell,False,tabula,endothelial
RPLP1,prostate-endothelial_cell,False,tabula,endothelial
RPS4X,prostate-endothelial_cell,True,tabula,endothelial
TMSB4X,prostate-endothelial_cell,False,tabula,endothelial
RPL18A,prostate-endothelial_cell,False,tabula,endothelial
RACK1,prostate-endothelial_cell,False,tabula,endothelial
RPL7A,prostate-endothelial_cell,False,tabula,endothelial
GSN,prostate-endothelial_cell,False,tabula,endothelial
VIM,prostate-endothelial_cell,False,tabula,endothelial
SPARCL1,prostate-endothelial_cell,False,tabula,endothelial
ZFP36,prostate-endothelial_cell,False,tabula,endothelial
JUND,prostate-endothelial_cell,True,tabula,endothelial
HLA-A,prostate-endothelial_cell,False,tabula,endothelial
HLA-E,prostate-endothelial_cell,False,tabula,endothelial
TMSB10,prostate-endothelial_cell,False,tabula,endothelial
JUN,prostate-endothelial_cell,True,tabula,endothelial
SOCS3,prostate-endothelial_cell,False,tabula,endothelial
FOS,prostate-endothelial_cell,True,tabula,endothelial
CEBPD,prostate-endothelial_cell,True,tabula,endothelial
FOSB,prostate-endothelial_cell,True,tabula,endothelial
HSPA1A,prostate-endothelial_cell,False,tabula,endothelial
HSP90AA1,prostate-endothelial_cell,False,tabula,endothelial
HSP90AB1,prostate-endothelial_cell,False,tabula,endothelial
BTG1,prostate-endothelial_cell,False,tabula,endothelial
IFITM3,prostate-endothelial_cell,False,tabula,endothelial
EGR1,prostate-endothelial_cell,True,tabula,endothelial
RPL26,prostate-endothelial_cell,False,tabula,endothelial
KLF2,prostate-endothelial_cell,True,tabula,endothelial
ITM2B,prostate-endothelial_cell,False,tabula,endothelial
TXNIP,prostate-endothelial_cell,False,tabula,endothelial
TIMP3,prostate-endothelial_cell,False,tabula,endothelial
CAVIN2,prostate-endothelial_cell,False,tabula,endothelial
EPAS1,prostate-endothelial_cell,True,tabula,endothelial
VWF,prostate-endothelial_cell,False,tabula,endothelial
LIFR,prostate-endothelial_cell,False,tabula,endothelial
FLT1,prostate-endothelial_cell,False,tabula,endothelial
TSC22D1,prostate-endothelial_cell,False,tabula,endothelial
SEMG1,prostate-endothelial_cell,False,tabula,endothelial
RPS8,prostate-fibroblast,False,tabula,fibroblast
RPL21,prostate-fibroblast,False,tabula,fibroblast
RPS9,prostate-fibroblast,False,tabula,fibroblast
RPS6,prostate-fibroblast,False,tabula,fibroblast
EEF1A1,prostate-fibroblast,False,tabula,fibroblast
FAU,prostate-fibroblast,False,tabula,fibroblast
S100A6,prostate-fibroblast,False,tabula,fibroblast
RPL28,prostate-fibroblast,False,tabula,fibroblast
RPL29,prostate-fibroblast,False,tabula,fibroblast
RPL11,prostate-fibroblast,False,tabula,fibroblast
RPL12,prostate-fibroblast,False,tabula,fibroblast
RPL15,prostate-fibroblast,False,tabula,fibroblast
RPL14,prostate-fibroblast,False,tabula,fibroblast
RPS2,prostate-fibroblast,False,tabula,fibroblast
RPS3,prostate-fibroblast,False,tabula,fibroblast
B2M,prostate-fibroblast,False,tabula,fibroblast
RPL19,prostate-fibroblast,False,tabula,fibroblast
RPL18,prostate-fibroblast,False,tabula,fibroblast
RPL41,prostate-fibroblast,False,tabula,fibroblast
EIF1,prostate-fibroblast,False,tabula,fibroblast
RPS27,prostate-fibroblast,False,tabula,fibroblast
RPS28,prostate-fibroblast,False,tabula,fibroblast
NACA,prostate-fibroblast,False,tabula,fibroblast
ND2,prostate-fibroblast,False,tabula,fibroblast
RPS21,prostate-fibroblast,False,tabula,fibroblast
ND1,prostate-fibroblast,False,tabula,fibroblast
FTL,prostate-fibroblast,False,tabula,fibroblast
ND4,prostate-fibroblast,False,tabula,fibroblast
RPS23,prostate-fibroblast,False,tabula,fibroblast
ND3,prostate-fibroblast,False,tabula,fibroblast
ND5,prostate-fibroblast,False,tabula,fibroblast
RPS24,prostate-fibroblast,False,tabula,fibroblast
RPL5,prostate-fibroblast,False,tabula,fibroblast
RPL6,prostate-fibroblast,True,tabula,fibroblast
RPL3,prostate-fibroblast,False,tabula,fibroblast
RPL30,prostate-fibroblast,False,tabula,fibroblast
RPL32,prostate-fibroblast,False,tabula,fibroblast
ATP6,prostate-fibroblast,False,tabula,fibroblast
RPL34,prostate-fibroblast,False,tabula,fibroblast
RPL9,prostate-fibroblast,False,tabula,fibroblast
RPL8,prostate-fibroblast,False,tabula,fibroblast
RPS16,prostate-fibroblast,False,tabula,fibroblast
RPS15,prostate-fibroblast,False,tabula,fibroblast
RPS18,prostate-fibroblast,False,tabula,fibroblast
RPS19,prostate-fibroblast,False,tabula,fibroblast
FTH1,prostate-fibroblast,False,tabula,fibroblast
RPL37,prostate-fibroblast,False,tabula,fibroblast
COX3,prostate-fibroblast,False,tabula,fibroblast
RPL36,prostate-fibroblast,False,tabula,fibroblast
COX2,prostate-fibroblast,False,tabula,fibroblast
RPL39,prostate-fibroblast,False,tabula,fibroblast
COX1,prostate-fibroblast,False,tabula,fibroblast
RPS11,prostate-fibroblast,False,tabula,fibroblast
RPS14,prostate-fibroblast,False,tabula,fibroblast
RPS13,prostate-fibroblast,False,tabula,fibroblast
RPL13A,prostate-fibroblast,False,tabula,fibroblast
RPS3A,prostate-fibroblast,False,tabula,fibroblast
PTMA,prostate-fibroblast,False,tabula,fibroblast
RPL37A,prostate-fibroblast,False,tabula,fibroblast
CYTB,prostate-fibroblast,False,tabula,fibroblast
RPS15A,prostate-fibroblast,False,tabula,fibroblast
RPS27A,prostate-fibroblast,False,tabula,fibroblast
H3-3B,prostate-fibroblast,False,tabula,fibroblast
RPL35A,prostate-fibroblast,False,tabula,fibroblast
TPT1,prostate-fibroblast,False,tabula,fibroblast
RPLP2,prostate-fibroblast,False,tabula,fibroblast
RPLP1,prostate-fibroblast,False,tabula,fibroblast
RPL10A,prostate-fibroblast,False,tabula,fibroblast
RPS4X,prostate-fibroblast,True,tabula,fibroblast
TMSB4X,prostate-fibroblast,False,tabula,fibroblast
RPL18A,prostate-fibroblast,False,tabula,fibroblast
RACK1,prostate-fibroblast,False,tabula,fibroblast
RPL7A,prostate-fibroblast,False,tabula,fibroblast
VIM,prostate-fibroblast,False,tabula,fibroblast
SPARCL1,prostate-fibroblast,False,tabula,fibroblast
ZFP36,prostate-fibroblast,False,tabula,fibroblast
JUND,prostate-fibroblast,True,tabula,fibroblast
IGFBP7,prostate-fibroblast,False,tabula,fibroblast
JUN,prostate-fibroblast,True,tabula,fibroblast
FOS,prostate-fibroblast,True,tabula,fibroblast
CEBPD,prostate-fibroblast,True,tabula,fibroblast
MGP,prostate-fibroblast,False,tabula,fibroblast
FBLN1,prostate-fibroblast,False,tabula,fibroblast
IGFBP6,prostate-fibroblast,False,tabula,fibroblast
LGALS1,prostate-fibroblast,False,tabula,fibroblast
APOD,prostate-fibroblast,False,tabula,fibroblast
DCN,prostate-fibroblast,False,tabula,fibroblast
FOSB,prostate-fibroblast,True,tabula,fibroblast
CST3,prostate-fibroblast,False,tabula,fibroblast
HSP90AA1,prostate-fibroblast,False,tabula,fibroblast
HSP90AB1,prostate-fibroblast,False,tabula,fibroblast
EGR1,prostate-fibroblast,True,tabula,fibroblast
RPL26,prostate-fibroblast,False,tabula,fibroblast
IGFBP5,prostate-fibroblast,False,tabula,fibroblast
PTGDS,prostate-fibroblast,False,tabula,fibroblast
ITM2B,prostate-fibroblast,False,tabula,fibroblast
TXNIP,prostate-fibroblast,False,tabula,fibroblast
IGFBP2,prostate-fibroblast,False,tabula,fibroblast
CD81,prostate-fibroblast,False,tabula,fibroblast
PTN,prostate-fibroblast,False,tabula,fibroblast
EEF1A1,pancreas-fibroblast,False,tabula,fibroblast
S100A6,pancreas-fibroblast,False,tabula,fibroblast
RPL41,pancreas-fibroblast,False,tabula,fibroblast
ND2,pancreas-fibroblast,False,tabula,fibroblast
ND1,pancreas-fibroblast,False,tabula,fibroblast
ND4,pancreas-fibroblast,False,tabula,fibroblast
ND3,pancreas-fibroblast,False,tabula,fibroblast
ND5,pancreas-fibroblast,False,tabula,fibroblast
ATP6,pancreas-fibroblast,False,tabula,fibroblast
ACTG1,pancreas-fibroblast,False,tabula,fibroblast
FTH1,pancreas-fibroblast,False,tabula,fibroblast
COX3,pancreas-fibroblast,False,tabula,fibroblast
COX2,pancreas-fibroblast,False,tabula,fibroblast
COX1,pancreas-fibroblast,False,tabula,fibroblast
CYTB,pancreas-fibroblast,False,tabula,fibroblast
ND4L,pancreas-fibroblast,False,tabula,fibroblast
GSN,pancreas-fibroblast,False,tabula,fibroblast
VIM,pancreas-fibroblast,False,tabula,fibroblast
SPARCL1,pancreas-fibroblast,False,tabula,fibroblast
ZFP36,pancreas-fibroblast,False,tabula,fibroblast
MT2A,pancreas-fibroblast,False,tabula,fibroblast
IGFBP7,pancreas-fibroblast,False,tabula,fibroblast
FOS,pancreas-fibroblast,True,tabula,fibroblast
TIMP1,pancreas-fibroblast,False,tabula,fibroblast
CEBPD,pancreas-fibroblast,True,tabula,fibroblast
COL1A2,pancreas-fibroblast,False,tabula,fibroblast
SFRP2,pancreas-fibroblast,False,tabula,fibroblast
MGP,pancreas-fibroblast,False,tabula,fibroblast
FBLN1,pancreas-fibroblast,False,tabula,fibroblast
APOD,pancreas-fibroblast,False,tabula,fibroblast
DCN,pancreas-fibroblast,False,tabula,fibroblast
C1R,pancreas-fibroblast,False,tabula,fibroblast
THBS1,pancreas-fibroblast,False,tabula,fibroblast
PDGFRA,pancreas-fibroblast,False,tabula,fibroblast
IFITM3,pancreas-fibroblast,False,tabula,fibroblast
EGR1,pancreas-fibroblast,True,tabula,fibroblast
MT1X,pancreas-fibroblast,False,tabula,fibroblast
A2M,pancreas-fibroblast,False,tabula,fibroblast
COL3A1,pancreas-fibroblast,False,tabula,fibroblast
CEBPB,pancreas-fibroblast,True,tabula,fibroblast
ADAMTS1,pancreas-fibroblast,False,tabula,fibroblast
IGFBP5,pancreas-fibroblast,False,tabula,fibroblast
CALD1,pancreas-fibroblast,False,tabula,fibroblast
CCL2,pancreas-fibroblast,False,tabula,fibroblast
ZFP36L2,pancreas-fibroblast,False,tabula,fibroblast
TXNIP,pancreas-fibroblast,False,tabula,fibroblast
NAMPT,pancreas-fibroblast,False,tabula,fibroblast
DDX5,pancreas-fibroblast,False,tabula,fibroblast
CCDC80,pancreas-fibroblast,False,tabula,fibroblast
C3,pancreas-fibroblast,False,tabula,fibroblast
NNMT,pancreas-fibroblast,False,tabula,fibroblast
ADH1B,pancreas-fibroblast,False,tabula,fibroblast
CCN2,pancreas-fibroblast,False,tabula,fibroblast
GPX3,pancreas-fibroblast,False,tabula,fibroblast
TIMP3,pancreas-fibroblast,False,tabula,fibroblast
EDNRB,pancreas-fibroblast,False,tabula,fibroblast
PDGFRB,pancreas-fibroblast,False,tabula,fibroblast
COL4A1,pancreas-fibroblast,False,tabula,fibroblast
COL4A2,pancreas-fibroblast,False,tabula,fibroblast
HNRNPA2B1,pancreas-fibroblast,False,tabula,fibroblast
ND6,pancreas-fibroblast,False,tabula,fibroblast
COL6A3,pancreas-fibroblast,False,tabula,fibroblast
COL1A1,pancreas-fibroblast,False,tabula,fibroblast
COL6A1,pancreas-fibroblast,False,tabula,fibroblast
IGFBP4,pancreas-fibroblast,False,tabula,fibroblast
PRSS2,pancreas-fibroblast,False,tabula,fibroblast
CLPS,pancreas-fibroblast,False,tabula,fibroblast
REG1A,pancreas-fibroblast,False,tabula,fibroblast
DST,pancreas-fibroblast,False,tabula,fibroblast
MCL1,pancreas-fibroblast,False,tabula,fibroblast
IL6ST,pancreas-fibroblast,False,tabula,fibroblast
AHNAK,pancreas-fibroblast,False,tabula,fibroblast
DDX17,pancreas-fibroblast,False,tabula,fibroblast
VMP1,pancreas-fibroblast,False,tabula,fibroblast
IGF1,pancreas-fibroblast,False,tabula,fibroblast
SLC20A1,pancreas-fibroblast,False,tabula,fibroblast
COL6A2,pancreas-fibroblast,False,tabula,fibroblast
NR4A1,pancreas-fibroblast,True,tabula,fibroblast
MMP2,pancreas-fibroblast,False,tabula,fibroblast
C1S,pancreas-fibroblast,False,tabula,fibroblast
STEAP4,pancreas-fibroblast,False,tabula,fibroblast
MFGE8,pancreas-fibroblast,False,tabula,fibroblast
SERPINE1,pancreas-fibroblast,False,tabula,fibroblast
HNRNPU,pancreas-fibroblast,False,tabula,fibroblast
CRISPLD2,pancreas-fibroblast,False,tabula,fibroblast
EGR3,pancreas-fibroblast,True,tabula,fibroblast
NR2F1,pancreas-fibroblast,True,tabula,fibroblast
FGF7,pancreas-fibroblast,False,tabula,fibroblast
SVEP1,pancreas-fibroblast,False,tabula,fibroblast
LAMB1,pancreas-fibroblast,False,tabula,fibroblast
SON,pancreas-fibroblast,False,tabula,fibroblast
NID1,pancreas-fibroblast,False,tabula,fibroblast
LAMC1,pancreas-fibroblast,False,tabula,fibroblast
EMILIN1,pancreas-fibroblast,False,tabula,fibroblast
STAT3,pancreas-fibroblast,True,tabula,fibroblast
LIMA1,pancreas-fibroblast,False,tabula,fibroblast
KLF9,pancreas-fibroblast,True,tabula,fibroblast
NFIB,pancreas-fibroblast,True,tabula,fibroblast
COL15A1,pancreas-fibroblast,False,tabula,fibroblast
LAMA2,pancreas-fibroblast,False,tabula,fibroblast
RPS8,fat-endothelial_cell,False,tabula,endothelial
RPL21,fat-endothelial_cell,False,tabula,endothelial
RPS9,fat-endothelial_cell,False,tabula,endothelial
RPS6,fat-endothelial_cell,False,tabula,endothelial
RPS7,fat-endothelial_cell,False,tabula,endothelial
EEF1A1,fat-endothelial_cell,False,tabula,endothelial
FAU,fat-endothelial_cell,False,tabula,endothelial
RPL28,fat-endothelial_cell,False,tabula,endothelial
RPL29,fat-endothelial_cell,False,tabula,endothelial
RPL11,fat-endothelial_cell,False,tabula,endothelial
RPL12,fat-endothelial_cell,False,tabula,endothelial
RPL15,fat-endothelial_cell,False,tabula,endothelial
RPS2,fat-endothelial_cell,False,tabula,endothelial
RPS3,fat-endothelial_cell,False,tabula,endothelial
B2M,fat-endothelial_cell,False,tabula,endothelial
RPL19,fat-endothelial_cell,False,tabula,endothelial
RPL18,fat-endothelial_cell,False,tabula,endothelial
RPL41,fat-endothelial_cell,False,tabula,endothelial
EIF1,fat-endothelial_cell,False,tabula,endothelial
RPS27,fat-endothelial_cell,False,tabula,endothelial
RPS29,fat-endothelial_cell,False,tabula,endothelial
RPS28,fat-endothelial_cell,False,tabula,endothelial
ND2,fat-endothelial_cell,False,tabula,endothelial
RPS21,fat-endothelial_cell,False,tabula,endothelial
ND1,fat-endothelial_cell,False,tabula,endothelial
ND4,fat-endothelial_cell,False,tabula,endothelial
RPS23,fat-endothelial_cell,False,tabula,endothelial
ND3,fat-endothelial_cell,False,tabula,endothelial
RPS24,fat-endothelial_cell,False,tabula,endothelial
RPL6,fat-endothelial_cell,True,tabula,endothelial
RPL3,fat-endothelial_cell,False,tabula,endothelial
RPL30,fat-endothelial_cell,False,tabula,endothelial
RPL32,fat-endothelial_cell,False,tabula,endothelial
ATP6,fat-endothelial_cell,False,tabula,endothelial
RPL34,fat-endothelial_cell,False,tabula,endothelial
RPL9,fat-endothelial_cell,False,tabula,endothelial
RPL8,fat-endothelial_cell,False,tabula,endothelial
RPS16,fat-endothelial_cell,False,tabula,endothelial
RPS15,fat-endothelial_cell,False,tabula,endothelial
RPS18,fat-endothelial_cell,False,tabula,endothelial
RPS19,fat-endothelial_cell,False,tabula,endothelial
FTH1,fat-endothelial_cell,False,tabula,endothelial
RPL37,fat-endothelial_cell,False,tabula,endothelial
COX3,fat-endothelial_cell,False,tabula,endothelial
RPL36,fat-endothelial_cell,False,tabula,endothelial
COX2,fat-endothelial_cell,False,tabula,endothelial
RPL39,fat-endothelial_cell,False,tabula,endothelial
COX1,fat-endothelial_cell,False,tabula,endothelial
RPS11,fat-endothelial_cell,False,tabula,endothelial
RPS14,fat-endothelial_cell,False,tabula,endothelial
RPL13A,fat-endothelial_cell,False,tabula,endothelial
RPS3A,fat-endothelial_cell,False,tabula,endothelial
PTMA,fat-endothelial_cell,False,tabula,endothelial
RPL37A,fat-endothelial_cell,False,tabula,endothelial
CYTB,fat-endothelial_cell,False,tabula,endothelial
RPS15A,fat-endothelial_cell,False,tabula,endothelial
RPS27A,fat-endothelial_cell,False,tabula,endothelial
H3-3B,fat-endothelial_cell,False,tabula,endothelial
RPL35A,fat-endothelial_cell,False,tabula,endothelial
TPT1,fat-endothelial_cell,False,tabula,endothelial
RPLP2,fat-endothelial_cell,False,tabula,endothelial
RPLP1,fat-endothelial_cell,False,tabula,endothelial
ADIRF,fat-endothelial_cell,False,tabula,endothelial
RPS4X,fat-endothelial_cell,True,tabula,endothelial
TMSB4X,fat-endothelial_cell,False,tabula,endothelial
RPL18A,fat-endothelial_cell,False,tabula,endothelial
RPL7A,fat-endothelial_cell,False,tabula,endothelial
GSN,fat-endothelial_cell,False,tabula,endothelial
CD74,fat-endothelial_cell,False,tabula,endothelial
MYL6,fat-endothelial_cell,False,tabula,endothelial
IFI27,fat-endothelial_cell,False,tabula,endothelial
VIM,fat-endothelial_cell,False,tabula,endothelial
SPARCL1,fat-endothelial_cell,False,tabula,endothelial
ZFP36,fat-endothelial_cell,False,tabula,endothelial
HLA-A,fat-endothelial_cell,False,tabula,endothelial
HLA-B,fat-endothelial_cell,False,tabula,endothelial
HLA-E,fat-endothelial_cell,False,tabula,endothelial
C11ORF96,fat-endothelial_cell,False,tabula,endothelial
MT2A,fat-endothelial_cell,False,tabula,endothelial
TMSB10,fat-endothelial_cell,False,tabula,endothelial
JUN,fat-endothelial_cell,True,tabula,endothelial
SOCS3,fat-endothelial_cell,False,tabula,endothelial
FOS,fat-endothelial_cell,True,tabula,endothelial
FABP5,fat-endothelial_cell,False,tabula,endothelial
CEBPD,fat-endothelial_cell,True,tabula,endothelial
HSPA1A,fat-endothelial_cell,False,tabula,endothelial
HSP90AA1,fat-endothelial_cell,False,tabula,endothelial
